"POLY_ID","SLC_GG","PERCENT_SLC","PSM_GG","SLC_GG_3","PSM_GG_3"
242021,16,40,"2","16","2"
242022,11,40,"2","11","2"
242023,11,40,"2","11","2"
242024,11,60,"2","11","2"
242025,16,30,"2","16","2"
242026,11,40,"2","11","2"
242027,18,60,"2","18","2"
242028,11,50,"2","11","2"
242029,18,60,"2","18","2"
243001,11,30,"2","11","2"
243004,16,40,"2","16","2"
243005,16,60,"2","16","2"
244007,16,55,"16","16","16"
244029,18,40,"16","18","16"
244039,16,30,"16","16","16"
244040,11,40,"16","11","16"
244041,18,70,"16","18","16"
244043,18,40,"16","18","16"
244046,18,40,"2","18","2"
244047,14,60,"16","14","16"
244048,16,30,"16","16","16"
244050,14,50,"16","14","16"
244052,16,60,"16","16","16"
244053,14,90,"16","14","16"
244054,12,40,"16","12","16"
244055,16,30,"16","16","16"
244056,12,30,"16","12","16"
244058,14,30,"16","14","16"
244059,16,40,"16","16","16"
244060,24,60,"16","24","16"
244061,27,60,"16","27","16"
244062,16,60,"16","16","16"
244063,18,60,"16","18","16"
244064,16,70,"16","16","16"
244065,16,60,"16","16","16"
244066,16,80,"16","16","16"
244067,16,40,"16","16","16"
244068,16,60,"16","16","16"
244069,8,70,"16","8","16"
244070,16,70,"16","16","16"
245001,18,40,"16","18","16"
245002,16,50,"16","16","16"
245003,18,40,"16","18","16"
245004,18,70,"16","18","16"
245005,18,70,"16","18","16"
245006,16,50,"16","16","16"
249006,11,50,"11","11","11"
250002,16,40,"16","16","16"
250004,16,50,"16","16","16"
251002,11,80,"11","11","11"
251003,11,40,"11","11","11"
251004,11,30,"16","11","16"
251005,14,40,"2","14","2"
251006,11,40,"2","11","2"
251007,16,40,"16","16","16"
251008,16,40,"2","16","2"
251009,16,50,"16","16","16"
251010,16,40,"16","16","16"
251011,16,50,"16","16","16"
251012,16,40,"16","16","16"
251013,11,50,"16","11","16"
253001,16,40,"2","16","2"
253002,16,80,"2","16","2"
253003,16,50,"16","16","16"
253004,16,30,"16","16","16"
253005,16,70,"16","16","16"
253006,18,60,"16","18","16"
253007,16,60,"16","16","16"
254001,16,40,"16","16","16"
254002,11,50,"16","11","16"
254003,16,40,"16","16","16"
254004,11,50,"11","11","11"
263007,18,25,"2","18","2"
263008,4,30,"2","4","2"
263009,4,40,"2","4","2"
263023,4,60,"2","4","2"
263026,24,60,"2","24","2"
331005,18,70,"2","18","2"
331016,4,60,"4","4","4"
331021,18,40,"4","18","4"
338004,4,80,"4","4","4"
375001,16,50,"16","16","16"
375002,16,50,"16","16","16"
375003,18,92,"16","18","16"
375004,18,77,"16","18","16"
375005,18,40,"16","18","16"
375006,13,75,"7","13","7"
375007,18,83,"16","18","16"
375008,16,55,"16","16","16"
375009,18,90,"16","18","16"
375010,18,81,"16","18","16"
375011,18,90,"16","18","16"
375012,16,52,"16","16","16"
375013,13,49,"16","13","16"
375014,18,95,"16","18","16"
376001,18,40,"16","18","16"
376002,16,35,"16","16","16"
376003,18,30,"16","18","16"
376004,16,45,"16","16","16"
377001,18,35,"4","18","4"
378003,16,90,"16","16","16"
379001,18,85,"16","18","16"
379002,18,67,"16","18","16"
379003,16,45,"16","16","16"
379004,16,50,"16","16","16"
380001,4,47,"16","4","16"
380002,18,66,"16","18","16"
380003,16,35,"16","16","16"
380004,16,50,"16","16","16"
380005,13,50,"16","13","16"
380006,18,90,"16","18","16"
381002,13,40,"4","13","4"
383003,2,50,"16","2","16"
383005,2,40,"4","2","4"
401021,14,58,"23","14","23"
401023,12,65,"23","12","23"
401026,15,70,"23","15","23"
401029,22,70,"23","22","23"
401035,16,65,"23","16","23"
401046,18,70,"23","18","23"
401047,12,65,"23","12","23"
401050,18,70,"23","18","23"
401051,16,65,"23","16","23"
401055,18,70,"23","18","23"
401059,12,100,"23","12","23"
401063,18,70,"23","18","23"
401064,18,70,"23","18","23"
401066,13,80,"23","13","23"
401067,18,70,"23","18","23"
401069,18,65,"23","18","23"
401070,18,70,"23","18","23"
401071,13,65,"23","13","23"
401073,12,70,"23","12","23"
401075,12,70,"23","12","23"
401076,12,90,"23","12","23"
401077,12,100,"23","12","23"
401078,12,100,"23","12","23"
401081,18,65,"23","18","23"
401083,18,70,"23","18","23"
401086,18,70,"4","18","4"
401087,12,90,"23","12","23"
401092,16,65,"23","16","23"
401095,18,70,"23","18","23"
401096,16,65,"23","16","23"
401097,12,70,"23","12","23"
401098,12,70,"23","12","23"
401100,12,65,"23","12","23"
401102,16,70,"23","16","23"
401106,13,70,"23","13","23"
401110,16,70,"23","16","23"
401121,12,90,"23","12","23"
401125,16,70,"23","16","23"
401130,16,70,"23","16","23"
401137,16,65,"23","16","23"
401140,12,90,"23","12","23"
401141,12,70,"23","12","23"
407005,23,65,"4","23","4"
407007,23,20,"4","23","4"
408002,13,70,"4","13","4"
408006,16,40,"16","16","16"
408007,13,65,"23","13","23"
408010,12,70,"4","12","4"
408011,16,100,"23","16","23"
408012,16,25,"23","16","23"
408014,13,90,"16","13","16"
408016,4,70,"23","4","23"
408017,13,70,"23","13","23"
408018,13,30,"4","13","4"
408019,13,65,"23","13","23"
408020,13,70,"23","13","23"
408021,13,30,"23","13","23"
409008,16,20,"23","16","23"
410002,23,50,"23","23","23"
411003,13,30,"23","13","23"
411005,15,10,"23","15","23"
411006,13,65,"23","13","23"
411007,23,25,"23","23","23"
411008,15,55,"23","15","23"
411011,23,10,"23","23","23"
411012,23,25,"23","23","23"
411013,23,75,"23","23","23"
412001,23,25,"23","23","23"
413001,19,12,"23","19","23"
413002,1,54,"1","1","1"
413003,23,70,"23","23","23"
413004,23,74,"1","23","1"
413005,23,66,"23","23","23"
413006,1,43,"4","1","4"
413007,19,16,"23","19","23"
413008,4,27,"1","4","1"
413009,1,66,"1","1","1"
413010,23,19,"23","23","23"
413011,23,100,"4","23","4"
413012,15,69,"23","15","23"
413013,23,68,"23","23","23"
413014,15,40,"2","15","2"
413015,23,91,"23","23","23"
413016,15,41,"23","15","23"
413017,23,64,"1","23","1"
413018,23,87,"23","23","23"
413019,23,76,"23","23","23"
413020,15,67,"1","15","1"
413021,23,70,"23","23","23"
413022,23,50,"22","23","22"
413023,23,73,"22","23","22"
413024,23,61,"22","23","22"
413025,23,33,"1","23","1"
413026,23,35,"4","23","4"
415005,23,90,"23","23","23"
418006,23,100,"23","23","23"
418007,23,100,"23","23","23"
418008,24,70,"23","24","23"
418009,23,100,"23","23","23"
418011,23,90,"23","23","23"
418012,23,90,"23","23","23"
418020,23,90,"23","23","23"
418021,12,70,"23","12","23"
418023,23,100,"23","23","23"
418027,23,65,"23","23","23"
418028,22,100,"23","22","23"
418030,23,100,"23","23","23"
419002,23,70,"23","23","23"
421001,21,65,"23","21","23"
421007,23,100,"23","23","23"
423021,23,100,"13","23","13"
423022,23,90,"16","23","16"
423023,23,70,"16","23","16"
423028,23,100,"4","23","4"
424002,4,70,"23","4","23"
424003,23,100,"23","23","23"
424005,23,70,"23","23","23"
424006,4,70,"23","4","23"
424007,4,70,"23","4","23"
425001,23,90,"23","23","23"
425002,23,70,"23","23","23"
425003,24,70,"23","24","23"
425006,23,70,"23","23","23"
425007,23,100,"4","23","4"
425008,23,70,"4","23","4"
425009,23,70,"4","23","4"
425011,23,100,"23","23","23"
425012,23,100,"23","23","23"
425013,23,100,"4","23","4"
425014,23,100,"23","23","23"
425016,2,70,"23","2","23"
425019,4,100,"23","4","23"
425020,4,70,"23","4","23"
425022,4,70,"23","4","23"
425023,13,70,"23","13","23"
425024,4,70,"23","4","23"
425025,23,70,"23","23","23"
425027,13,70,"23","13","23"
425028,23,100,"4","23","4"
425030,4,70,"13","4","13"
425032,1,70,"13","1","13"
425033,23,70,"4","23","4"
425034,4,70,"1","4","1"
425035,23,100,"13","23","13"
425036,24,70,"1","24","1"
425037,1,70,"1","1","1"
425038,23,100,"23","23","23"
425039,23,70,"13","23","13"
425040,1,100,"1","1","1"
425041,4,70,"1","4","1"
425042,1,70,"1","1","1"
425043,4,65,"13","4","13"
425044,23,100,"23","23","23"
425046,23,70,"23","23","23"
425049,23,90,"23","23","23"
426004,22,100,"23","22","23"
426006,23,100,"23","23","23"
426008,23,100,"23","23","23"
426013,23,100,"23","23","23"
426015,23,70,"23","23","23"
434009,18,70,"23","18","23"
438002,4,100,"23","4","23"
438003,18,90,"23","18","23"
438004,18,70,"23","18","23"
438005,21,70,"23","21","23"
438006,23,100,"23","23","23"
438015,23,70,"23","23","23"
438016,23,70,"23","23","23"
438017,18,90,"23","18","23"
438018,18,100,"23","18","23"
438020,23,90,"23","23","23"
440002,22,70,"23","22","23"
440006,23,30,"23","23","23"
440007,18,100,"23","18","23"
440009,22,100,"23","22","23"
441001,23,70,"23","23","23"
441003,23,70,"23","23","23"
441004,23,70,"23","23","23"
441006,4,65,"23","4","23"
441007,4,70,"23","4","23"
441008,4,65,"23","4","23"
441009,18,70,"23","18","23"
441010,18,100,"23","18","23"
441011,18,100,"23","18","23"
441012,23,90,"23","23","23"
441014,18,70,"4","18","4"
441016,18,70,"23","18","23"
441017,23,100,"23","23","23"
441018,18,70,"4","18","4"
441019,4,70,"23","4","23"
441020,19,70,"23","19","23"
441021,18,100,"23","18","23"
441022,14,70,"23","14","23"
441023,24,70,"4","24","4"
441024,23,90,"23","23","23"
441026,23,100,"4","23","4"
441027,21,70,"4","21","4"
441028,23,100,"16","23","16"
441029,4,65,"23","4","23"
441030,4,70,"23","4","23"
441031,4,70,"23","4","23"
441033,4,70,"23","4","23"
441034,23,70,"23","23","23"
441036,18,70,"23","18","23"
441037,4,70,"16","4","16"
441038,18,70,"16","18","16"
441039,23,100,"4","23","4"
441040,2,70,"23","2","23"
441042,23,30,"23","23","23"
453004,17,100,"23","17","23"
453005,17,55,"23","17","23"
454001,23,100,"23","23","23"
455001,23,100,"23","23","23"
455002,17,55,"23","17","23"
455006,23,63,"23","23","23"
455009,22,66,"23","22","23"
455010,23,100,"23","23","23"
455011,17,66,"23","17","23"
455012,17,66,"23","17","23"
455013,17,66,"23","17","23"
455014,23,100,"23","23","23"
455015,17,66,"23","17","23"
456001,23,34,"23","23","23"
456003,23,34,"23","23","23"
456004,23,40,"23","23","23"
456005,23,100,"23","23","23"
456006,23,63,"23","23","23"
456007,23,63,"23","23","23"
456008,23,34,"23","23","23"
456009,23,34,"23","23","23"
456010,23,63,"23","23","23"
457001,22,63,"23","22","23"
457002,23,100,"23","23","23"
457003,23,63,"23","23","23"
457004,22,63,"23","22","23"
457005,23,66,"23","23","23"
457006,22,60,"23","22","23"
457007,22,40,"23","22","23"
457008,23,66,"23","23","23"
458001,22,66,"23","22","23"
458002,23,66,"23","23","23"
458003,23,100,"23","23","23"
458004,23,100,"23","23","23"
458005,22,100,"23","22","23"
458006,23,100,"23","23","23"
458007,23,66,"23","23","23"
458008,22,100,"23","22","23"
458009,22,100,"23","22","23"
458010,23,34,"23","23","23"
458011,23,63,"23","23","23"
458012,23,66,"23","23","23"
458013,23,100,"23","23","23"
458014,23,100,"23","23","23"
458015,23,66,"23","23","23"
458016,17,66,"23","17","23"
458017,23,66,"23","23","23"
458018,23,34,"23","23","23"
459001,2,66,"23","2","23"
459002,2,34,"23","2","23"
459003,23,66,"23","23","23"
459004,2,66,"22","2","22"
459005,17,66,"23","17","23"
459006,23,66,"23","23","23"
459007,2,66,"23","2","23"
459008,2,66,"23","2","23"
460001,23,34,"23","23","23"
460002,4,100,"23","4","23"
460003,23,100,"23","23","23"
460004,23,66,"23","23","23"
461001,23,100,"23","23","23"
461002,23,66,"23","23","23"
461003,23,66,"23","23","23"
461004,23,100,"23","23","23"
461005,14,100,"23","14","23"
461006,23,100,"23","23","23"
461007,18,66,"23","18","23"
461008,14,100,"23","14","23"
461009,14,66,"23","14","23"
461010,23,100,"23","23","23"
461011,23,100,"23","23","23"
461012,23,66,"23","23","23"
461013,23,34,"23","23","23"
461014,23,100,"23","23","23"
461015,23,100,"23","23","23"
461016,14,100,"23","14","23"
462001,23,66,"23","23","23"
463001,23,100,"23","23","23"
463002,23,100,"23","23","23"
463003,23,100,"23","23","23"
463005,23,66,"23","23","23"
463006,22,66,"23","22","23"
463007,23,100,"23","23","23"
463009,23,100,"23","23","23"
463010,23,100,"23","23","23"
463011,23,66,"23","23","23"
463012,23,34,"23","23","23"
463013,23,100,"23","23","23"
463014,23,100,"23","23","23"
463015,23,100,"23","23","23"
464001,23,100,"23","23","23"
464002,23,65,"23","23","23"
464003,23,37,"23","23","23"
464004,18,63,"23","18","23"
464005,23,100,"23","23","23"
464006,23,40,"23","23","23"
464007,23,100,"23","23","23"
464008,23,37,"23","23","23"
464010,23,40,"23","23","23"
464011,23,100,"23","23","23"
464012,23,34,"23","23","23"
464013,23,100,"23","23","23"
464016,23,34,"23","23","23"
464017,23,100,"23","23","23"
464018,23,37,"23","23","23"
464019,23,100,"23","23","23"
464020,23,63,"23","23","23"
464021,18,100,"22","18","22"
464022,23,34,"23","23","23"
464023,18,100,"23","18","23"
464024,23,66,"23","23","23"
465001,22,63,"23","22","23"
465002,22,63,"22","22","22"
465003,22,100,"23","22","23"
465004,22,100,"23","22","23"
466001,17,65,"23","17","23"
466002,23,100,"23","23","23"
466003,23,54,"23","23","23"
466004,23,60,"23","23","23"
466005,23,60,"23","23","23"
466006,18,66,"23","18","23"
466007,23,39,"23","23","23"
466008,23,66,"23","23","23"
466009,23,63,"23","23","23"
466010,23,63,"23","23","23"
466011,23,100,"23","23","23"
466012,23,100,"23","23","23"
466013,18,61,"23","18","23"
466014,23,66,"23","23","23"
466016,17,66,"23","17","23"
466017,23,37,"23","23","23"
466018,23,63,"23","23","23"
466019,23,100,"23","23","23"
466020,17,66,"23","17","23"
466021,23,68,"23","23","23"
466022,23,60,"23","23","23"
466023,22,100,"23","22","23"
466024,23,100,"23","23","23"
466025,17,60,"23","17","23"
466026,23,61,"23","23","23"
466027,22,66,"23","22","23"
466028,23,63,"23","23","23"
466029,23,63,"23","23","23"
466030,23,61,"23","23","23"
466031,23,100,"23","23","23"
466032,23,100,"23","23","23"
466033,23,66,"23","23","23"
466034,23,66,"23","23","23"
466035,17,66,"23","17","23"
466036,23,60,"23","23","23"
466037,22,66,"23","22","23"
466038,23,60,"23","23","23"
466039,23,100,"23","23","23"
466040,23,100,"23","23","23"
466041,23,100,"23","23","23"
466042,23,100,"23","23","23"
466043,23,60,"23","23","23"
466044,23,100,"23","23","23"
466045,23,63,"23","23","23"
466046,14,66,"23","14","23"
466047,23,63,"23","23","23"
466048,23,100,"23","23","23"
466049,22,66,"23","22","23"
466050,22,63,"23","22","23"
466051,17,66,"23","17","23"
466052,17,68,"23","17","23"
466053,23,60,"23","23","23"
466054,23,100,"23","23","23"
466055,23,66,"23","23","23"
466056,23,66,"23","23","23"
466057,23,100,"23","23","23"
466058,18,66,"23","18","23"
466059,23,63,"23","23","23"
466060,23,66,"23","23","23"
466061,23,100,"23","23","23"
466062,2,100,"23","2","23"
466063,17,66,"23","17","23"
466064,23,60,"23","23","23"
467001,23,60,"23","23","23"
467002,17,100,"23","17","23"
467003,23,60,"23","23","23"
467004,22,100,"23","22","23"
467005,14,65,"23","14","23"
467006,23,60,"23","23","23"
467007,23,65,"23","23","23"
467008,22,100,"23","22","23"
467009,22,66,"23","22","23"
467010,23,65,"23","23","23"
468001,23,68,"23","23","23"
468002,23,100,"23","23","23"
468003,23,66,"23","23","23"
468004,23,100,"23","23","23"
468005,23,66,"23","23","23"
468006,23,66,"23","23","23"
468007,17,66,"23","17","23"
468008,22,66,"23","22","23"
468009,23,68,"23","23","23"
468010,23,60,"23","23","23"
468011,22,66,"23","22","23"
468012,17,67,"23","17","23"
468013,23,66,"23","23","23"
468014,17,100,"23","17","23"
468015,23,66,"23","23","23"
468016,23,66,"17","23","17"
468017,23,100,"23","23","23"
468018,23,100,"23","23","23"
468019,14,66,"23","14","23"
468020,23,66,"23","23","23"
468021,14,66,"23","14","23"
468023,23,66,"23","23","23"
468024,22,63,"23","22","23"
468025,22,60,"23","22","23"
468026,23,100,"23","23","23"
468027,22,66,"23","22","23"
468028,22,60,"23","22","23"
468029,17,66,"23","17","23"
468030,22,66,"23","22","23"
468031,22,66,"23","22","23"
468032,4,60,"23","4","23"
468033,14,66,"23","14","23"
468034,14,66,"23","14","23"
468036,22,63,"23","22","23"
468037,22,63,"23","22","23"
468038,17,66,"23","17","23"
468039,23,100,"23","23","23"
469001,23,100,"23","23","23"
469002,22,65,"23","22","23"
469004,23,34,"23","23","23"
470001,17,60,"23","17","23"
470002,23,37,"23","23","23"
470003,23,63,"23","23","23"
470004,17,60,"23","17","23"
470005,23,60,"23","23","23"
470006,17,40,"23","17","23"
470007,23,39,"23","23","23"
470008,22,60,"23","22","23"
470011,22,34,"23","22","23"
470012,23,60,"23","23","23"
470014,23,66,"23","23","23"
470016,17,39,"23","17","23"
470017,23,60,"23","23","23"
470019,23,66,"23","23","23"
470020,23,34,"23","23","23"
470021,23,66,"23","23","23"
470022,23,63,"23","23","23"
470028,23,40,"23","23","23"
470029,23,61,"23","23","23"
470031,23,34,"23","23","23"
470032,23,66,"23","23","23"
470034,23,66,"23","23","23"
470038,23,61,"23","23","23"
470039,23,61,"23","23","23"
471001,23,60,"23","23","23"
471002,23,66,"23","23","23"
471003,22,66,"23","22","23"
471004,22,100,"23","22","23"
471005,23,100,"23","23","23"
471007,23,60,"23","23","23"
471008,22,100,"23","22","23"
471009,23,60,"23","23","23"
471010,23,60,"23","23","23"
471011,23,61,"23","23","23"
471012,23,63,"23","23","23"
471013,23,63,"23","23","23"
471014,23,66,"23","23","23"
471015,23,100,"23","23","23"
471018,23,100,"23","23","23"
471019,23,100,"23","23","23"
471020,23,66,"23","23","23"
471021,23,61,"23","23","23"
472001,17,66,"23","17","23"
472002,23,100,"23","23","23"
472003,18,66,"23","18","23"
472004,14,63,"23","14","23"
472005,14,60,"23","14","23"
472006,22,60,"23","22","23"
472007,17,100,"23","17","23"
472008,22,61,"23","22","23"
472009,23,55,"23","23","23"
472010,14,100,"23","14","23"
472011,22,63,"23","22","23"
472013,22,60,"23","22","23"
472014,18,69,"23","18","23"
472015,23,63,"23","23","23"
472017,23,60,"23","23","23"
472018,23,60,"23","23","23"
472019,14,100,"23","14","23"
472020,23,60,"23","23","23"
472021,2,66,"23","2","23"
472022,22,60,"23","22","23"
472023,22,34,"23","22","23"
472024,23,60,"23","23","23"
472025,22,54,"23","22","23"
472026,23,60,"23","23","23"
472027,23,65,"23","23","23"
472028,22,100,"23","22","23"
472029,22,34,"23","22","23"
472030,23,63,"23","23","23"
472031,23,60,"23","23","23"
472032,23,65,"23","23","23"
473001,23,55,"23","23","23"
473002,22,66,"23","22","23"
473003,23,55,"23","23","23"
474010,23,63,"23","23","23"
474013,23,66,"23","23","23"
474016,23,60,"23","23","23"
474018,18,60,"23","18","23"
474020,23,34,"23","23","23"
474021,23,34,"23","23","23"
474022,23,34,"23","23","23"
474024,23,34,"23","23","23"
475001,23,63,"23","23","23"
475002,22,66,"23","22","23"
475003,23,63,"23","23","23"
475004,23,100,"23","23","23"
475005,23,63,"23","23","23"
475006,23,100,"23","23","23"
475007,4,100,"23","4","23"
475008,23,65,"23","23","23"
475009,23,66,"23","23","23"
475010,23,60,"23","23","23"
475011,14,60,"23","14","23"
475012,14,66,"23","14","23"
475013,14,60,"23","14","23"
475014,23,63,"23","23","23"
475015,23,66,"23","23","23"
475016,14,100,"23","14","23"
475017,23,60,"23","23","23"
475018,23,61,"23","23","23"
475019,14,66,"23","14","23"
475020,23,60,"23","23","23"
475021,22,63,"23","22","23"
475022,14,66,"23","14","23"
475023,22,100,"23","22","23"
475025,23,63,"23","23","23"
476001,23,60,"23","23","23"
477001,22,63,"23","22","23"
477002,17,66,"23","17","23"
477003,17,66,"23","17","23"
477004,23,60,"23","23","23"
478001,23,70,"23","23","23"
478013,16,70,"23","16","23"
478015,23,70,"23","23","23"
478018,23,86,"23","23","23"
479001,23,100,"23","23","23"
479002,23,70,"23","23","23"
479003,23,100,"23","23","23"
479004,23,85,"23","23","23"
479005,1,100,"23","1","23"
479006,18,70,"23","18","23"
479008,4,70,"23","4","23"
479009,23,100,"23","23","23"
479010,23,100,"23","23","23"
479013,23,70,"23","23","23"
479014,23,70,"23","23","23"
479017,23,100,"23","23","23"
479018,13,70,"23","13","23"
479020,23,70,"23","23","23"
479021,16,70,"23","16","23"
479022,23,100,"23","23","23"
479024,23,100,"23","23","23"
479025,13,70,"23","13","23"
479026,23,100,"23","23","23"
479027,23,70,"23","23","23"
479028,23,70,"23","23","23"
479029,23,70,"23","23","23"
479031,23,100,"23","23","23"
479032,23,70,"23","23","23"
479033,23,70,"23","23","23"
479034,23,70,"23","23","23"
479035,12,70,"23","12","23"
479036,17,100,"23","17","23"
479037,23,70,"23","23","23"
479038,13,65,"23","13","23"
479039,23,100,"23","23","23"
479040,23,90,"23","23","23"
481001,1,70,"23","1","23"
481003,23,100,"23","23","23"
481004,23,91,"23","23","23"
481005,23,91,"23","23","23"
481006,23,91,"23","23","23"
481007,23,100,"23","23","23"
481008,23,100,"23","23","23"
481009,23,90,"23","23","23"
481010,23,100,"23","23","23"
481011,23,90,"23","23","23"
481012,23,100,"23","23","23"
481013,23,100,"23","23","23"
482001,23,100,"23","23","23"
482002,23,70,"23","23","23"
482003,23,25,"23","23","23"
482004,23,100,"23","23","23"
482007,23,100,"23","23","23"
482008,23,100,"23","23","23"
482009,23,100,"23","23","23"
482010,23,100,"23","23","23"
482013,23,70,"23","23","23"
482014,23,70,"23","23","23"
482015,23,70,"23","23","23"
482017,14,70,"23","14","23"
482018,14,70,"23","14","23"
482019,4,70,"4","4","4"
482020,23,70,"23","23","23"
482021,14,70,"4","14","4"
482022,23,70,"4","23","4"
482023,23,100,"23","23","23"
482024,23,100,"23","23","23"
482025,24,70,"23","24","23"
482026,14,70,"23","14","23"
482027,23,70,"23","23","23"
482028,23,70,"23","23","23"
482029,23,70,"4","23","4"
482030,23,70,"23","23","23"
482031,4,70,"23","4","23"
482032,23,70,"4","23","4"
482034,13,65,"23","13","23"
483001,23,70,"4","23","4"
483002,13,70,"23","13","23"
483003,13,70,"23","13","23"
483005,23,70,"23","23","23"
483006,13,70,"4","13","4"
483007,13,70,"4","13","4"
483008,23,100,"23","23","23"
483009,13,70,"4","13","4"
483010,13,70,"23","13","23"
483011,16,70,"23","16","23"
483012,4,70,"4","4","4"
483013,23,70,"4","23","4"
483015,13,70,"23","13","23"
483016,2,70,"4","2","4"
483017,23,70,"16","23","16"
483018,13,70,"4","13","4"
483019,23,70,"4","23","4"
483021,23,70,"4","23","4"
483022,22,30,"4","22","4"
483023,16,70,"4","16","4"
483024,4,30,"4","4","4"
483025,4,70,"4","4","4"
483026,23,70,"4","23","4"
483027,4,100,"4","4","4"
483030,13,70,"4","13","4"
483031,23,70,"23","23","23"
483032,23,70,"4","23","4"
483034,23,70,"4","23","4"
483035,4,70,"23","4","23"
483036,23,70,"4","23","4"
483037,23,70,"4","23","4"
484001,16,100,"23","16","23"
484002,16,65,"23","16","23"
484004,22,50,"23","22","23"
484005,23,60,"23","23","23"
484006,23,100,"23","23","23"
484007,16,65,"23","16","23"
484008,23,100,"23","23","23"
484009,16,70,"23","16","23"
484010,16,70,"23","16","23"
484011,16,78,"23","16","23"
484012,16,85,"23","16","23"
484013,23,69,"23","23","23"
484014,23,100,"23","23","23"
484015,23,51,"23","23","23"
484016,16,100,"23","16","23"
484017,23,85,"23","23","23"
484018,13,49,"23","13","23"
484019,16,70,"23","16","23"
484020,23,100,"23","23","23"
485001,23,63,"23","23","23"
485002,23,100,"23","23","23"
485003,12,70,"23","12","23"
485004,23,75,"23","23","23"
485005,16,35,"23","16","23"
485006,22,55,"23","22","23"
485007,23,100,"23","23","23"
485008,23,40,"23","23","23"
485009,23,70,"23","23","23"
485010,23,85,"23","23","23"
485011,16,50,"23","16","23"
485012,22,55,"23","22","23"
485013,22,100,"23","22","23"
485014,23,55,"23","23","23"
485015,23,62,"23","23","23"
485016,14,35,"23","14","23"
485017,23,91,"23","23","23"
485018,22,60,"23","22","23"
485019,22,70,"23","22","23"
486001,23,100,"23","23","23"
486002,16,70,"23","16","23"
486003,16,60,"23","16","23"
486004,23,56,"23","23","23"
486005,23,80,"23","23","23"
486006,23,90,"23","23","23"
486007,22,56,"23","22","23"
486008,16,50,"23","16","23"
486009,2,49,"23","2","23"
486010,23,76,"23","23","23"
486011,23,66,"23","23","23"
486012,23,90,"23","23","23"
486013,22,63,"23","22","23"
486014,23,100,"23","23","23"
486015,22,70,"23","22","23"
486016,23,70,"23","23","23"
486017,16,56,"23","16","23"
486018,23,76,"23","23","23"
486019,22,90,"23","22","23"
486020,23,73,"23","23","23"
486021,23,80,"23","23","23"
486022,3,63,"23","3","23"
486023,3,80,"23","3","23"
486024,3,80,"23","3","23"
486025,23,90,"23","23","23"
486026,3,63,"23","3","23"
486027,16,90,"23","16","23"
486028,3,90,"23","3","23"
486029,23,100,"23","23","23"
486030,22,70,"23","22","23"
487001,23,50,"23","23","23"
487002,23,70,"23","23","23"
487003,23,50,"23","23","23"
487004,23,100,"23","23","23"
487005,23,59,"23","23","23"
487006,23,100,"23","23","23"
487007,23,73,"23","23","23"
487008,22,63,"23","22","23"
487009,23,90,"23","23","23"
487010,3,66,"23","3","23"
487011,3,61,"23","3","23"
487012,4,38,"23","4","23"
487013,23,100,"23","23","23"
487014,23,53,"23","23","23"
487015,23,54,"23","23","23"
487016,23,93,"23","23","23"
487017,23,66,"23","23","23"
487018,22,33,"23","22","23"
487019,3,63,"23","3","23"
487020,3,61,"23","3","23"
487021,23,70,"23","23","23"
487022,3,59,"23","3","23"
487023,23,66,"23","23","23"
488001,22,65,"23","22","23"
488002,23,50,"23","23","23"
488003,22,60,"23","22","23"
488004,23,72,"23","23","23"
488005,23,100,"23","23","23"
488006,23,80,"23","23","23"
488007,23,100,"23","23","23"
488008,23,70,"23","23","23"
488009,23,51,"23","23","23"
488010,23,100,"23","23","23"
488011,23,70,"23","23","23"
488012,23,100,"23","23","23"
488013,23,65,"23","23","23"
488014,23,65,"23","23","23"
488015,23,79,"23","23","23"
488016,22,73,"23","22","23"
488017,23,55,"23","23","23"
488018,23,100,"23","23","23"
489001,22,70,"23","22","23"
489002,23,90,"23","23","23"
489003,22,90,"23","22","23"
489004,22,91,"23","22","23"
489005,23,63,"23","23","23"
489006,23,70,"23","23","23"
489007,23,70,"23","23","23"
489008,23,63,"23","23","23"
489009,23,80,"23","23","23"
489010,23,80,"23","23","23"
489011,23,100,"23","23","23"
489012,23,100,"23","23","23"
489013,23,100,"23","23","23"
489014,22,90,"23","22","23"
489015,23,80,"23","23","23"
489016,14,63,"23","14","23"
489017,23,100,"23","23","23"
489018,23,63,"23","23","23"
489019,22,100,"23","22","23"
489020,23,90,"23","23","23"
489021,23,100,"23","23","23"
489022,4,40,"23","4","23"
489023,23,71,"23","23","23"
489024,23,70,"23","23","23"
489025,16,56,"23","16","23"
490001,23,63,"23","23","23"
490002,23,73,"23","23","23"
490003,23,100,"23","23","23"
490004,23,73,"23","23","23"
490005,16,71,"23","16","23"
490006,23,100,"23","23","23"
490007,23,70,"23","23","23"
490008,3,66,"23","3","23"
491001,22,100,"23","22","23"
491002,23,50,"23","23","23"
491003,23,70,"23","23","23"
491004,22,79,"23","22","23"
491005,23,90,"23","23","23"
491006,23,51,"23","23","23"
491007,22,85,"23","22","23"
491008,23,80,"23","23","23"
491009,22,60,"23","22","23"
491010,23,60,"23","23","23"
491011,23,100,"23","23","23"
491012,23,50,"23","23","23"
491013,23,50,"23","23","23"
491014,23,90,"23","23","23"
491015,23,85,"23","23","23"
491016,23,79,"23","23","23"
491017,23,90,"23","23","23"
