"POLY_ID","CMP","PERCENT","SOIL_CODE","SOIL_ID","CMP_ID","ORDER3","G_GROUP3","GTGRP","GG_ID"
585018,3,15,"SEM","BCSEM~~~~~N",58501803,"RG","R","regosol",24
585018,4,10,"ALV","BCALV~~~~~A",58501804,"RG","R","regosol",24
585020,1,50,"KOB","BCKOB~~~~~A",58502001,"LU","GL","gray",16
585020,2,35,"BYL","BCBYL~~~~~A",58502002,"LU","GL","gray",16
585020,3,15,"KEZ","BCKEZ~~~~~N",58502003,"OR","M","mesisol",18
585021,1,45,"BAT","BCBAT~~~~~A",58502101,"LU","GL","gray",16
585021,2,30,"BIK","BCBIK~~~~~A",58502102,"GL","LG","luvic",12
585021,3,10,"ATT","BCATT~~~~~N",58502103,"RG","R","regosol",24
585021,4,10,"SEM","BCSEM~~~~~N",58502104,"RG","R","regosol",24
585021,5,5,"ALV","BCALV~~~~~A",58502105,"RG","R","regosol",24
585023,1,70,"LPR","BCLPR~~~~~A",58502301,"LU","GL","gray",16
585023,2,20,"PVL","BCPVLp~~~~A",58502302,"GL","G","gleysol",14
585023,3,10,"BYL","BCBYL~~~~~A",58502303,"LU","GL","gray",16
585024,1,65,"MLY","BCMLY~~~~~A",58502401,"LU","GL","gray",16
585024,2,30,"KEZ","BCKEZ~~~~~N",58502402,"OR","M","mesisol",18
585024,3,5,"ALV","BCALV~~~~~A",58502403,"RG","R","regosol",24
585025,1,50,"BYL","BCBYL~~~~~A",58502501,"LU","GL","gray",16
585025,2,20,"MLY","BCMLY~~~~~A",58502502,"LU","GL","gray",16
585025,3,10,"GOS","BCGOS~~~~~A",58502503,"GL","HG","humic",13
585025,4,5,"ALV","BCALV~~~~~A",58502504,"RG","R","regosol",24
585025,5,5,"EAG","BCEAG~~~~~A",58502505,"OR","M","mesisol",18
585025,6,5,"KEZ","BCKEZ~~~~~N",58502506,"OR","M","mesisol",18
585025,7,5,"LYX","BCLYX~~~~~A",58502507,"LU","GL","gray",16
585026,1,35,"ALC","BCALC~~~~~A",58502601,"LU","GL","gray",16
585026,2,25,"GOS","BCGOS~~~~~A",58502602,"GL","HG","humic",13
585026,3,25,"MUD","BCMUD~~~~~A",58502603,"SZ","SO","solod",28
585026,4,10,"SEM","BCSEM~~~~~N",58502604,"RG","R","regosol",24
585026,5,5,"ATT","BCATT~~~~~N",58502605,"RG","R","regosol",24
585027,1,50,"ALC","BCALC~~~~~A",58502701,"LU","GL","gray",16
585027,2,35,"MUD","BCMUD~~~~~A",58502702,"SZ","SO","solod",28
585027,3,15,"BIK","BCBIK~~~~~A",58502703,"GL","LG","luvic",12
586001,1,60,"BYR","ABBYR~~~~~A",58600101,"SZ","SS","solodized solonetz",27
586001,2,20,"CTE","ABCTE~~~~~A",58600102,"LU","GL","gray",16
586001,3,20,"SIP","ABSIP~~~~~N",58600103,"GL","LG","luvic",12
586002,1,60,"HLL","ABHLL~~~~~A",58600201,"LU","GL","gray",16
586002,2,20,"BDE","ABBDE~~~~~N",58600202,"GL","LG","luvic",12
586002,3,20,"MUT","ABMUT~~~~~N",58600203,"OR","M","mesisol",18
586003,1,50,"CTE","ABCTE~~~~~A",58600301,"LU","GL","gray",16
586003,2,20,"HKS","ABHKS~~~~~A",58600302,"LU","GL","gray",16
586003,3,20,"SIP","ABSIP~~~~~N",58600303,"GL","LG","luvic",12
586003,4,10,"MUT","ABMUT~~~~~N",58600304,"OR","M","mesisol",18
586004,1,45,"FTV","ABFTV~~~~~A",58600401,"LU","GL","gray",16
586004,2,20,"BCH","ABBCH~~~~~N",58600402,"LU","GL","gray",16
586004,3,20,"RLE","ABRLE~~~~~N",58600403,"LU","GL","gray",16
586004,4,15,"DEV","ABDEV~~~~~N",58600404,"OR","M","mesisol",18
586005,1,50,"HLL","ABHLL~~~~~A",58600501,"LU","GL","gray",16
586005,2,25,"BDE","ABBDE~~~~~N",58600502,"GL","LG","luvic",12
586005,3,25,"FTV","ABFTV~~~~~A",58600503,"LU","GL","gray",16
586006,1,30,"BDE","ABBDE~~~~~N",58600601,"GL","LG","luvic",12
586006,2,30,"HLL","ABHLL~~~~~A",58600602,"LU","GL","gray",16
586006,3,30,"HPE","ABHPE~~~~~A",58600603,"CH","DGC","dark gray",8
586006,4,10,"END","ABEND~~~~~N",58600604,"GL","HG","humic",13
586007,1,60,"BYR","ABBYR~~~~~A",58600701,"SZ","SS","solodized solonetz",27
586007,2,20,"CTE","ABCTE~~~~~A",58600702,"LU","GL","gray",16
586007,3,20,"SIP","ABSIP~~~~~N",58600703,"GL","LG","luvic",12
586008,1,70,"KEG","ABKEG~~~~~N",58600801,"GL","G","gleysol",14
586008,2,30,"PPR","ABPPR~~~~~A",58600802,"LU","GL","gray",16
586009,1,50,"KEG","ABKEG~~~~~N",58600901,"GL","G","gleysol",14
586009,2,40,"SCY","ABSCY~~~~~A",58600902,"LU","GL","gray",16
586009,3,10,"EGL","ABEGL~~~~~N",58600903,"OR","M","mesisol",18
586010,1,60,"ZUN","ABZUN~~~~~N",58601001,"RG","R","regosol",24
586010,2,40,"ZAV","ABZAV~~~~~N",58601002,"RG","HR","humic",25
586011,1,50,"GOS","ABGOS~~~~~N",58601101,"GL","HG","humic",13
586011,2,20,"HPE","ABHPE~~~~~A",58601102,"CH","DGC","dark gray",8
586011,3,20,"NMA","ABNMA~~~~~A",58601103,"LU","GL","gray",16
586011,4,10,"EGL","ABEGL~~~~~N",58601104,"OR","M","mesisol",18
586012,1,50,"HLL","ABHLL~~~~~A",58601201,"LU","GL","gray",16
586012,2,20,"BDE","ABBDE~~~~~N",58601202,"GL","LG","luvic",12
586012,3,20,"MKL","ABMKL~~~~~A",58601203,"LU","GL","gray",16
586012,4,10,"MUT","ABMUT~~~~~N",58601204,"OR","M","mesisol",18
586013,1,50,"SCY","ABSCY~~~~~A",58601301,"LU","GL","gray",16
586013,2,20,"KEG","ABKEG~~~~~N",58601302,"GL","G","gleysol",14
586013,3,20,"NLK","ABNLK~~~~~A",58601303,"LU","GL","gray",16
586013,4,10,"EGL","ABEGL~~~~~N",58601304,"OR","M","mesisol",18
586014,1,50,"HLL","ABHLL~~~~~A",58601401,"LU","GL","gray",16
586014,2,30,"JDP","ABJDP~~~~~A",58601402,"GL","HG","humic",13
586014,3,10,"MUT","ABMUT~~~~~N",58601403,"OR","M","mesisol",18
586014,4,10,"SVY","ABSVY~~~~~N",58601404,"BR","EB","eutric",2
586015,1,50,"DON","ABDON~~~~~A",58601501,"LU","GL","gray",16
586015,2,20,"KEG","ABKEGpt~~~N",58601502,"GL","G","gleysol",14
586015,3,20,"SIP","ABSIP~~~~~N",58601503,"GL","LG","luvic",12
586015,4,10,"MUT","ABMUT~~~~~N",58601504,"OR","M","mesisol",18
586016,1,40,"CTE","ABCTE~~~~~A",58601601,"LU","GL","gray",16
586016,2,20,"DVS","ABDVS~~~~~A",58601602,"LU","GL","gray",16
586016,3,20,"GOS","ABGOS~~~~~N",58601603,"GL","HG","humic",13
586016,4,20,"PRT","ABPRT~~~~~N",58601604,"GL","G","gleysol",14
587001,1,40,"LKE","ABLKE~~~~~N",58700101,"LU","GL","gray",16
587001,2,30,"DVK","ABDVK~~~~~N",58700102,"LU","GL","gray",16
587001,3,30,"ZGW","ABZGW~~~~~N",58700103,"GL","HG","humic",13
587002,1,70,"SKE","ABSKE~~~~~N",58700201,"BR","EB","eutric",2
587002,2,30,"MUT","ABMUT~~~~~N",58700202,"OR","M","mesisol",18
587003,1,40,"LKE","ABLKE~~~~~N",58700301,"LU","GL","gray",16
587003,2,30,"PNT","ABPNT~~~~~N",58700302,"LU","GL","gray",16
587003,3,20,"RLE","ABRLE~~~~~N",58700303,"LU","GL","gray",16
587003,4,10,"BDE","ABBDE~~~~~N",58700304,"GL","LG","luvic",12
587004,1,50,"ZAV","ABZAV~~~~~N",58700401,"RG","HR","humic",25
587004,2,50,"ZRB","ABZRB~~~~~N",58700402,"CH","BLC","black",7
587005,1,70,"SKE","ABSKE~~~~~N",58700501,"BR","EB","eutric",2
587005,2,30,"MUT","ABMUT~~~~~N",58700502,"OR","M","mesisol",18
587006,1,40,"LKE","ABLKE~~~~~N",58700601,"LU","GL","gray",16
587006,2,30,"RLE","ABRLE~~~~~N",58700602,"LU","GL","gray",16
587006,3,20,"PNT","ABPNT~~~~~N",58700603,"LU","GL","gray",16
587006,4,10,"MUT","ABMUT~~~~~N",58700604,"OR","M","mesisol",18
588001,1,40,"NMA","ABNMA~~~~~A",58800101,"LU","GL","gray",16
588001,2,20,"EGL","ABEGL~~~~~N",58800102,"OR","M","mesisol",18
588001,3,20,"HZM","ABHZM~~~~~A",58800103,"LU","GL","gray",16
588001,4,20,"KEG","ABKEG~~~~~N",58800104,"GL","G","gleysol",14
588002,1,60,"DXV","ABDXV~~~~~N",58800201,"LU","GL","gray",16
588002,2,30,"TPE","ABTPE~~~~~N",58800202,"BR","DYB","dystric",4
588002,3,10,"CGA","ABCGA~~~~~N",58800203,"OR","M","mesisol",18
588003,1,50,"CTE","ABCTE~~~~~A",58800301,"LU","GL","gray",16
588003,2,20,"GOS","ABGOS~~~~~N",58800302,"GL","HG","humic",13
588003,3,20,"PCV","ABPCV~~~~~A",58800303,"LU","GL","gray",16
588003,4,10,"EGL","ABEGL~~~~~N",58800304,"OR","M","mesisol",18
588004,1,60,"CLL","ABCLL~~~~~A",58800401,"LU","GL","gray",16
588004,2,30,"ASP","ABASP~~~~~N",58800402,"LU","GL","gray",16
588004,3,10,"GOS","ABGOS~~~~~N",58800403,"GL","HG","humic",13
588005,1,40,"HZM","ABHZM~~~~~A",58800501,"LU","GL","gray",16
588005,2,30,"AGH","ABAGH~~~~~A",58800502,"LU","GL","gray",16
588005,3,20,"SIP","ABSIP~~~~~N",58800503,"GL","LG","luvic",12
588005,4,10,"WOK","ABWOK~~~~~A",58800504,"LU","GL","gray",16
588006,1,40,"HZM","ABHZM~~~~~A",58800601,"LU","GL","gray",16
588006,2,20,"CTE","ABCTE~~~~~A",58800602,"LU","GL","gray",16
588006,3,20,"EGL","ABEGL~~~~~N",58800603,"OR","M","mesisol",18
588006,4,20,"SIP","ABSIP~~~~~N",58800604,"GL","LG","luvic",12
588007,1,80,"ZUN","ABZUN~~~~~N",58800701,"RG","R","regosol",24
588007,2,20,"ZAV","ABZAV~~~~~N",58800702,"RG","HR","humic",25
588008,1,90,"ZUN","ABZUN~~~~~N",58800801,"RG","R","regosol",24
588008,2,10,"LIH","ABLIH~~~~~N",58800802,"LU","GL","gray",16
588009,1,50,"CTE","ABCTE~~~~~A",58800901,"LU","GL","gray",16
588009,2,35,"MNR","ABMNR~~~~~A",58800902,"LU","GL","gray",16
588009,3,15,"GOS","ABGOS~~~~~N",58800903,"GL","HG","humic",13
588010,1,60,"FAL","ABFAL~~~~~A",58801001,"CH","DGC","dark gray",8
588010,2,30,"NMA","ABNMA~~~~~A",58801002,"LU","GL","gray",16
588010,3,10,"WNK","ABWNK~~~~~N",58801003,"GL","LG","luvic",12
588011,1,30,"DVS","ABDVS~~~~~A",58801101,"LU","GL","gray",16
588011,2,30,"EGL","ABEGL~~~~~N",58801102,"OR","M","mesisol",18
588011,3,20,"CUL","ABCUL~~~~~N",58801103,"LU","GL","gray",16
588011,4,20,"KTH","ABKTH~~~~~A",58801104,"LU","GL","gray",16
588012,1,30,"DVS","ABDVS~~~~~A",58801201,"LU","GL","gray",16
588012,2,30,"EGL","ABEGL~~~~~N",58801202,"OR","M","mesisol",18
588012,3,20,"CUL","ABCUL~~~~~N",58801203,"LU","GL","gray",16
588012,4,20,"KTH","ABKTH~~~~~A",58801204,"LU","GL","gray",16
588013,1,30,"CTE","ABCTE~~~~~A",58801301,"LU","GL","gray",16
588013,2,30,"DVS","ABDVS~~~~~A",58801302,"LU","GL","gray",16
588013,3,20,"PCV","ABPCV~~~~~A",58801303,"LU","GL","gray",16
588013,4,20,"WHM","ABWHM~~~~~N",58801304,"GL","LG","luvic",12
588014,1,50,"CTE","ABCTE~~~~~A",58801401,"LU","GL","gray",16
588014,2,20,"DVS","ABDVS~~~~~A",58801402,"LU","GL","gray",16
588014,3,20,"PCV","ABPCV~~~~~A",58801403,"LU","GL","gray",16
588014,4,10,"WNK","ABWNK~~~~~N",58801404,"GL","LG","luvic",12
589001,1,50,"LIH","ABLIH~~~~~N",58900101,"LU","GL","gray",16
589001,2,50,"ZUN","ABZUN~~~~~N",58900102,"RG","R","regosol",24
589002,1,60,"HLL","ABHLL~~~~~A",58900201,"LU","GL","gray",16
589002,2,20,"EGL","ABEGL~~~~~N",58900202,"OR","M","mesisol",18
589002,3,20,"LKE","ABLKE~~~~~N",58900203,"LU","GL","gray",16
589003,1,40,"CUL","ABCUL~~~~~N",58900301,"LU","GL","gray",16
589003,2,20,"BIS","ABBIS~~~~~N",58900302,"GL","HG","humic",13
589003,3,20,"DVS","ABDVS~~~~~A",58900303,"LU","GL","gray",16
589003,4,20,"LIH","ABLIH~~~~~N",58900304,"LU","GL","gray",16
589004,1,50,"HRT","ABHRT~~~~~N",58900401,"BR","EB","eutric",2
589004,2,30,"EGL","ABEGL~~~~~N",58900402,"OR","M","mesisol",18
589004,3,20,"KNZ","ABKNZ~~~~~N",58900403,"OR","M","mesisol",18
589005,1,40,"CUL","ABCUL~~~~~N",58900501,"LU","GL","gray",16
589005,2,20,"BIS","ABBIS~~~~~N",58900502,"GL","HG","humic",13
589005,3,20,"EGL","ABEGL~~~~~N",58900503,"OR","M","mesisol",18
589005,4,20,"LIH","ABLIH~~~~~N",58900504,"LU","GL","gray",16
590001,1,40,"HZM","ABHZM~~~~~A",59000101,"LU","GL","gray",16
590001,2,20,"EGL","ABEGL~~~~~N",59000102,"OR","M","mesisol",18
590001,3,20,"WNK","ABWNK~~~~~N",59000103,"GL","LG","luvic",12
590001,4,20,"WOK","ABWOK~~~~~A",59000104,"LU","GL","gray",16
590002,1,40,"ALC","ABALC~~~~~N",59000201,"LU","GL","gray",16
590002,2,30,"BUD","ABBUD~~~~~N",59000202,"LU","GL","gray",16
590002,3,20,"SIP","ABSIP~~~~~N",59000203,"GL","LG","luvic",12
590002,4,10,"EGL","ABEGL~~~~~N",59000204,"OR","M","mesisol",18
590003,1,40,"HZM","ABHZM~~~~~A",59000301,"LU","GL","gray",16
590003,2,30,"MUD","ABMUD~~~~~N",59000302,"LU","GL","gray",16
590003,3,30,"WNK","ABWNK~~~~~N",59000303,"GL","LG","luvic",12
590004,1,60,"BWV","ABBWV~~~~~N",59000401,"LU","GL","gray",16
590004,2,20,"AGH","ABAGH~~~~~A",59000402,"LU","GL","gray",16
590004,3,20,"EGL","ABEGL~~~~~N",59000403,"OR","M","mesisol",18
590005,1,50,"WHW","ABWHW~~~~~N",59000501,"LU","GL","gray",16
590005,2,20,"BYN","ABBYN~~~~~A",59000502,"LU","GL","gray",16
590005,3,20,"SIP","ABSIP~~~~~N",59000503,"GL","LG","luvic",12
590005,4,10,"EGL","ABEGL~~~~~N",59000504,"OR","M","mesisol",18
590006,1,50,"WHW","ABWHW~~~~~N",59000601,"LU","GL","gray",16
590006,2,35,"AGH","ABAGH~~~~~A",59000602,"LU","GL","gray",16
590006,3,15,"WNK","ABWNK~~~~~N",59000603,"GL","LG","luvic",12
591001,1,60,"BAT","BCBAT~~~~~A",59100101,"LU","GL","gray",16
591001,2,30,"BIK","BCBIK~~~~~A",59100102,"GL","LG","luvic",12
591001,3,10,"KEZ","BCKEZ~~~~~N",59100103,"OR","M","mesisol",18
591002,1,30,"JUH","BCJUH~~~~~A",59100201,"LU","GL","gray",16
591002,2,20,"KHE","BCKHE~~~~~A",59100202,"LU","GL","gray",16
591002,3,20,"SEM","BCSEM~~~~~N",59100203,"RG","R","regosol",24
591002,4,10,"GOS","BCGOS~~~~~A",59100204,"GL","HG","humic",13
591002,5,10,"NMP","BCNMP~~~~~A",59100205,"SZ","SO","solod",28
591002,6,5,"EAG","BCEAG~~~~~A",59100206,"OR","M","mesisol",18
591002,7,5,"ESH","BCESH~~~~~A",59100207,"SZ","SO","solod",28
591003,1,65,"SEM","BCSEM~~~~~N",59100301,"RG","R","regosol",24
591003,2,20,"ATT","BCATT~~~~~N",59100302,"RG","R","regosol",24
591003,3,15,"ALV","BCALV~~~~~A",59100303,"RG","R","regosol",24
591004,1,40,"RSD","BCRSD~~~~~A",59100401,"SZ","SO","solod",28
591004,2,35,"FLH","BCFLH~~~~~A",59100402,"CH","DGC","dark gray",8
591004,3,20,"BAT","BCBAT~~~~~A",59100403,"LU","GL","gray",16
591004,4,5,"EAG","BCEAG~~~~~A",59100404,"OR","M","mesisol",18
591005,1,40,"ESH","BCESH~~~~~A",59100501,"SZ","SO","solod",28
591005,2,25,"FLH","BCFLH~~~~~A",59100502,"CH","DGC","dark gray",8
591005,3,20,"MUD","BCMUD~~~~~A",59100503,"SZ","SO","solod",28
591005,4,10,"ALC","BCALC~~~~~A",59100504,"LU","GL","gray",16
591005,5,5,"BIK","BCBIK~~~~~A",59100505,"GL","LG","luvic",12
591006,1,40,"LYX","BCLYX~~~~~A",59100601,"LU","GL","gray",16
591006,2,15,"EAG","BCEAG~~~~~A",59100602,"OR","M","mesisol",18
591006,3,10,"ALV","BCALV~~~~~A",59100603,"RG","R","regosol",24
591006,4,10,"CUI","BCCUIca~~~A",59100604,"GL","HG","humic",13
591006,5,10,"KEZ","BCKEZ~~~~~N",59100605,"OR","M","mesisol",18
591006,6,10,"SUC","BCSUC~~~~~A",59100606,"LU","GL","gray",16
591006,7,5,"SEM","BCSEM~~~~~N",59100607,"RG","R","regosol",24
591007,1,50,"BYL","BCBYL~~~~~A",59100701,"LU","GL","gray",16
591007,2,30,"LYX","BCLYX~~~~~A",59100702,"LU","GL","gray",16
591007,3,10,"KEZ","BCKEZ~~~~~N",59100703,"OR","M","mesisol",18
591007,4,5,"ATT","BCATT~~~~~N",59100704,"RG","R","regosol",24
591007,5,5,"SEM","BCSEM~~~~~N",59100705,"RG","R","regosol",24
591008,1,35,"ATT","BCATT~~~~~N",59100801,"RG","R","regosol",24
591008,2,35,"SEM","BCSEM~~~~~N",59100802,"RG","R","regosol",24
591008,3,15,"BEA","BCBEA~~~~~A",59100803,"RG","R","regosol",24
591008,4,15,"BHM","BCBHM~~~~~A",59100804,"BR","EB","eutric",2
591009,1,55,"DON","BCDON~~~~~A",59100901,"LU","GL","gray",16
591009,2,25,"SIP","BCSIP~~~~~A",59100902,"GL","LG","luvic",12
591009,3,15,"GOS","BCGOS~~~~~A",59100903,"GL","HG","humic",13
591009,4,5,"KEZ","BCKEZ~~~~~N",59100904,"OR","M","mesisol",18
591010,1,40,"SIP","BCSIP~~~~~A",59101001,"GL","LG","luvic",12
591010,2,25,"ALC","BCALC~~~~~A",59101002,"LU","GL","gray",16
591010,3,20,"BIK","BCBIK~~~~~A",59101003,"GL","LG","luvic",12
591010,4,10,"CDE","BCCDE~~~~~A",59101004,"LU","GL","gray",16
591010,5,5,"KEZ","BCKEZ~~~~~N",59101005,"OR","M","mesisol",18
591012,1,35,"BYL","BCBYL~~~~~A",59101201,"LU","GL","gray",16
591012,2,20,"CYU","BCCYU~~~~~A",59101202,"BR","EB","eutric",2
591012,3,20,"SUC","BCSUC~~~~~A",59101203,"LU","GL","gray",16
591012,4,15,"POE","BCPOE~~~~~A",59101204,"BR","EB","eutric",2
591012,5,10,"KEZ","BCKEZ~~~~~N",59101205,"OR","M","mesisol",18
591013,1,50,"BYL","BCBYL~~~~~A",59101301,"LU","GL","gray",16
591013,2,20,"SUC","BCSUC~~~~~A",59101302,"LU","GL","gray",16
591013,3,15,"KEZ","BCKEZ~~~~~N",59101303,"OR","M","mesisol",18
591013,4,15,"MLY","BCMLY~~~~~A",59101304,"LU","GL","gray",16
591014,1,60,"CUI","BCCUIca~~~A",59101401,"GL","HG","humic",13
591014,2,25,"SUC","BCSUC~~~~~A",59101402,"LU","GL","gray",16
591014,3,10,"EAG","BCEAG~~~~~A",59101403,"OR","M","mesisol",18
591014,4,5,"CTM","BCCTM~~~~~A",59101404,"GL","LG","luvic",12
591015,1,40,"LYX","BCLYX~~~~~A",59101501,"LU","GL","gray",16
591015,2,20,"DVS","BCDVS~~~~~A",59101502,"LU","GL","gray",16
591015,3,20,"SUC","BCSUC~~~~~A",59101503,"LU","GL","gray",16
591015,4,10,"BYL","BCBYL~~~~~A",59101504,"LU","GL","gray",16
591015,5,10,"EAG","BCEAG~~~~~A",59101505,"OR","M","mesisol",18
591016,1,60,"MLY","BCMLY~~~~~A",59101601,"LU","GL","gray",16
591016,2,35,"CYU","BCCYU~~~~~A",59101602,"BR","EB","eutric",2
591016,3,5,"KEZ","BCKEZ~~~~~N",59101603,"OR","M","mesisol",18
591017,1,35,"ESH","BCESH~~~~~A",59101701,"SZ","SO","solod",28
591017,2,20,"DON","BCDON~~~~~A",59101702,"LU","GL","gray",16
591017,3,15,"CDE","BCCDE~~~~~A",59101703,"LU","GL","gray",16
591017,4,15,"POA","BCPOA~~~~~A",59101704,"CH","BLC","black",7
591017,5,5,"ALC","BCALC~~~~~A",59101705,"LU","GL","gray",16
591017,6,5,"EAG","BCEAG~~~~~A",59101706,"OR","M","mesisol",18
591017,7,5,"JUH","BCJUH~~~~~A",59101707,"LU","GL","gray",16
591018,1,35,"KHE","BCKHE~~~~~A",59101801,"LU","GL","gray",16
591018,2,30,"JUH","BCJUH~~~~~A",59101802,"LU","GL","gray",16
591018,3,20,"FLH","BCFLH~~~~~A",59101803,"CH","DGC","dark gray",8
591018,4,10,"BAT","BCBAT~~~~~A",59101804,"LU","GL","gray",16
591018,5,5,"EAG","BCEAG~~~~~A",59101805,"OR","M","mesisol",18
591019,1,40,"HZM","ABHZM~~~~~A",59101901,"LU","GL","gray",16
591019,2,16,"ALC","ABALC~~~~~N",59101902,"LU","GL","gray",16
591019,3,16,"SIP","ABSIP~~~~~N",59101903,"GL","LG","luvic",12
591019,4,10,"ALC","BCALC~~~~~A",59101904,"LU","GL","gray",16
591019,5,9,"DON","BCDON~~~~~A",59101905,"LU","GL","gray",16
591019,6,8,"ESH","ABESH~~~~~A",59101906,"LU","GL","gray",16
591019,7,1,"KEZ","BCKEZ~~~~~N",59101907,"OR","M","mesisol",18
591020,1,19,"FAL","ABFAL~~~~~A",59102001,"CH","DGC","dark gray",8
591020,2,16,"FLH","BCFLH~~~~~A",59102002,"CH","DGC","dark gray",8
591020,3,14,"NMA","ABNMA~~~~~A",59102003,"LU","GL","gray",16
591020,4,11,"JUH","BCJUH~~~~~A",59102004,"LU","GL","gray",16
591020,5,9,"JUH","ABJUH~~~~~A",59102005,"LU","GL","gray",16
591020,6,8,"KHE","BCKHE~~~~~A",59102006,"LU","GL","gray",16
591020,7,8,"NMP","BCNMP~~~~~A",59102007,"SZ","SO","solod",28
591020,8,5,"GOS","ABGOS~~~~~N",59102008,"GL","HG","humic",13
591020,9,5,"GOS","BCGOS~~~~~A",59102009,"GL","HG","humic",13
591020,10,5,"SEM","BCSEM~~~~~N",59102010,"RG","R","regosol",24
591021,1,40,"EGL","ABEGL~~~~~N",59102101,"OR","M","mesisol",18
591021,2,30,"KNZ","ABKNZ~~~~~N",59102102,"OR","M","mesisol",18
591021,3,20,"HZM","ABHZM~~~~~A",59102103,"LU","GL","gray",16
591021,4,10,"ALC","ABALC~~~~~N",59102104,"LU","GL","gray",16
591022,1,40,"MLY","BCMLY~~~~~A",59102201,"LU","GL","gray",16
591022,2,35,"MLY","BCMLYli~~~N",59102202,"LU","GL","gray",16
591022,3,10,"COD","BCCODp~~~~A",59102203,"GL","HG","humic",13
591022,4,10,"ZON","BCZON~~~~~N",59102204,"BR","EB","eutric",2
591022,5,5,"KEZ","BCKEZ~~~~~N",59102205,"OR","M","mesisol",18
591023,1,55,"MLY","BCMLY~~~~~A",59102301,"LU","GL","gray",16
591023,2,20,"MLY","BCMLYli~~~N",59102302,"LU","GL","gray",16
591023,3,10,"COD","BCCODp~~~~A",59102303,"GL","HG","humic",13
591023,4,10,"CYU","BCCYU~~~~~A",59102304,"BR","EB","eutric",2
591023,5,5,"ZON","BCZON~~~~~N",59102305,"BR","EB","eutric",2
591024,1,40,"AGH","ABAGH~~~~~A",59102401,"LU","GL","gray",16
591024,2,30,"HZM","ABHZM~~~~~A",59102402,"LU","GL","gray",16
591024,3,20,"ESH","ABESH~~~~~A",59102403,"LU","GL","gray",16
591024,4,10,"SIP","ABSIP~~~~~N",59102404,"GL","LG","luvic",12
591025,1,40,"SUC","BCSUC~~~~~A",59102501,"LU","GL","gray",16
591025,2,30,"BYL","BCBYL~~~~~A",59102502,"LU","GL","gray",16
591025,3,15,"KEZ","BCKEZ~~~~~N",59102503,"OR","M","mesisol",18
591025,4,10,"EAG","BCEAG~~~~~A",59102504,"OR","M","mesisol",18
591025,5,5,"SEM","BCSEM~~~~~N",59102505,"RG","R","regosol",24
591026,1,61,"ZUN","ABZUN~~~~~N",59102601,"RG","R","regosol",24
591026,2,16,"SEM","BCSEM~~~~~N",59102602,"RG","R","regosol",24
591026,3,7,"LIH","ABLIH~~~~~N",59102603,"LU","GL","gray",16
591026,4,6,"ATT","BCATT~~~~~N",59102604,"RG","R","regosol",24
591026,5,5,"BEA","BCBEA~~~~~A",59102605,"RG","R","regosol",24
591026,6,3,"TYO","BCTYO~~~~~A",59102606,"CH","BLC","black",7
591026,7,2,"CYU","BCCYU~~~~~A",59102607,"BR","EB","eutric",2
591027,1,40,"ESH","ABESH~~~~~A",59102701,"LU","GL","gray",16
591027,2,30,"NST","ABNST~~~~~A",59102702,"CH","DGC","dark gray",8
591027,3,20,"HZM","ABHZM~~~~~A",59102703,"LU","GL","gray",16
591027,4,10,"CYY","ABCYY~~~~~N",59102704,"GL","LG","luvic",12
591028,1,60,"SEM","BCSEM~~~~~N",59102801,"RG","R","regosol",24
591028,2,20,"SUC","BCSUC~~~~~A",59102802,"LU","GL","gray",16
591028,3,15,"ALV","BCALV~~~~~A",59102803,"RG","R","regosol",24
591028,4,5,"KEZ","BCKEZ~~~~~N",59102804,"OR","M","mesisol",18
591029,1,45,"DVS","BCDVS~~~~~A",59102901,"LU","GL","gray",16
591029,2,25,"LYX","BCLYX~~~~~A",59102902,"LU","GL","gray",16
591029,3,15,"KEZ","BCKEZ~~~~~N",59102903,"OR","M","mesisol",18
591029,4,15,"SUC","BCSUC~~~~~A",59102904,"LU","GL","gray",16
591030,1,70,"MLY","BCMLY~~~~~A",59103001,"LU","GL","gray",16
591030,2,20,"SIP","BCSIP~~~~~A",59103002,"GL","LG","luvic",12
591030,3,5,"BYL","BCBYL~~~~~A",59103003,"LU","GL","gray",16
591030,4,5,"SEM","BCSEM~~~~~N",59103004,"RG","R","regosol",24
591031,1,45,"ALC","BCALC~~~~~A",59103101,"LU","GL","gray",16
591031,2,25,"CDE","BCCDE~~~~~A",59103102,"LU","GL","gray",16
591031,3,20,"DON","BCDON~~~~~A",59103103,"LU","GL","gray",16
591031,4,10,"SIP","BCSIP~~~~~A",59103104,"GL","LG","luvic",12
591032,1,50,"ALC","BCALC~~~~~A",59103201,"LU","GL","gray",16
591032,2,25,"CDE","BCCDE~~~~~A",59103202,"LU","GL","gray",16
591032,3,25,"DON","BCDON~~~~~A",59103203,"LU","GL","gray",16
591033,1,40,"FAL","ABFAL~~~~~A",59103301,"CH","DGC","dark gray",8
591033,2,30,"NMA","ABNMA~~~~~A",59103302,"LU","GL","gray",16
591033,3,15,"DON","ABDON~~~~~A",59103303,"LU","GL","gray",16
591033,4,15,"EGL","ABEGL~~~~~N",59103304,"OR","M","mesisol",18
591034,1,80,"MLY","BCMLY~~~~~A",59103401,"LU","GL","gray",16
591034,2,10,"BYL","BCBYL~~~~~A",59103402,"LU","GL","gray",16
